,pdbID,interface_id,ligands,fda_approved,num_interfaces,num_ligands,fda,interface_str,ligand_str
21007,5YLJ,"['5YLJ_A_B', '5YLJ_A_B', '5YLJ_A_B', '5YLJ_A_B', '5YLJ_A_F', '5YLJ_A_F', '5YLJ_A_F', '5YLJ_A_F', '5YLJ_B_E', '5YLJ_B_E', '5YLJ_B_E', '5YLJ_B_E']","['MES', 'GTP', 'ACP', 'GOL', 'MES', 'GTP', 'ACP', 'GOL', 'MES', 'GTP', 'ACP', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",12,12,Yes,"5YLJ_A_B, 5YLJ_A_B, 5YLJ_A_B, 5YLJ_A_B, 5YLJ_A_F, 5YLJ_A_F, 5YLJ_A_F, 5YLJ_A_F, 5YLJ_B_E, 5YLJ_B_E, 5YLJ_B_E, 5YLJ_B_E","MES, GTP, ACP, GOL, MES, GTP, ACP, GOL, MES, GTP, ACP, GOL"
21008,5YLS,"['5YLS_A_B', '5YLS_A_B', '5YLS_A_B', '5YLS_A_B', '5YLS_A_F', '5YLS_A_F', '5YLS_A_F', '5YLS_A_F', '5YLS_B_E', '5YLS_B_E', '5YLS_B_E', '5YLS_B_E']","['MES', 'GTP', 'ACP', 'GOL', 'MES', 'GTP', 'ACP', 'GOL', 'MES', 'GTP', 'ACP', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",12,12,Yes,"5YLS_A_B, 5YLS_A_B, 5YLS_A_B, 5YLS_A_B, 5YLS_A_F, 5YLS_A_F, 5YLS_A_F, 5YLS_A_F, 5YLS_B_E, 5YLS_B_E, 5YLS_B_E, 5YLS_B_E","MES, GTP, ACP, GOL, MES, GTP, ACP, GOL, MES, GTP, ACP, GOL"
21009,5YLZ,"['5YLZ_A_C', '5YLZ_A_C']","['IHP', 'GTP']","[1.0, 1.0]",2,2,Yes,"5YLZ_A_C, 5YLZ_A_C","IHP, GTP"
21010,5YMR,"['5YMR_A_B', '5YMR_C_D']","['GOL', 'GOL']","[1.0, 1.0]",2,2,Yes,"5YMR_A_B, 5YMR_C_D","GOL, GOL"
21011,5YMT,"['5YMT_A_C', '5YMT_B_D']","['NAG', 'NAG']","[1.0, 1.0]",2,2,Yes,"5YMT_A_C, 5YMT_B_D","NAG, NAG"
21012,5YN3,"['5YN3_A_C', '5YN3_A_D']","['GOL', 'GOL']","[1.0, 1.0]",2,2,Yes,"5YN3_A_C, 5YN3_A_D","GOL, GOL"
21013,5YNU,"['5YNU_A_B', '5YNU_A_B']","['DMA', 'GOL']","[0.0, 1.0]",2,2,Yes,"5YNU_A_B, 5YNU_A_B","DMA, GOL"
21014,5YNX,"['5YNX_A_B', '5YNX_A_B']","['BME', 'GOL']","[1.0, 1.0]",2,2,Yes,"5YNX_A_B, 5YNX_A_B","BME, GOL"
21015,5YO9,['5YO9_A_B'],['GOL'],[1.0],1,1,Yes,5YO9_A_B,GOL
21016,5YOD,['5YOD_A_B'],['BEZ'],[1.0],1,1,Yes,5YOD_A_B,BEZ
21017,5YOJ,['5YOJ_A_B'],['GOL'],[1.0],1,1,Yes,5YOJ_A_B,GOL
21018,5YOK,['5YOK_A_B'],['GOL'],[1.0],1,1,Yes,5YOK_A_B,GOL
21019,5YOT,"['5YOT_A_B', '5YOT_A_B']","['NAG', 'GOL']","[1.0, 1.0]",2,2,Yes,"5YOT_A_B, 5YOT_A_B","NAG, GOL"
21020,5YP1,['5YP1_B_C'],['GOL'],[1.0],1,1,Yes,5YP1_B_C,GOL
21021,5YP2,['5YP2_A_B'],['GOL'],[1.0],1,1,Yes,5YP2_A_B,GOL
21022,5YPO,"['5YPO_A_B', '5YPO_A_D', '5YPO_B_C']","['GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0]",3,3,Yes,"5YPO_A_B, 5YPO_A_D, 5YPO_B_C","GOL, GOL, GOL"
21023,5YPQ,"['5YPQ_A_B', '5YPQ_A_C', '5YPQ_B_C']","['GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0]",3,3,Yes,"5YPQ_A_B, 5YPQ_A_C, 5YPQ_B_C","GOL, GOL, GOL"
21024,5YPS,"['5YPS_A_B', '5YPS_A_B', '5YPS_A_C', '5YPS_A_C', '5YPS_B_C', '5YPS_B_C', '5YPS_B_D', '5YPS_B_D', '5YPS_B_E', '5YPS_B_E', '5YPS_C_D', '5YPS_C_D']","['PGE', 'GOL', 'PGE', 'GOL', 'PGE', 'GOL', 'PGE', 'GOL', 'PGE', 'GOL', 'PGE', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",12,12,Yes,"5YPS_A_B, 5YPS_A_B, 5YPS_A_C, 5YPS_A_C, 5YPS_B_C, 5YPS_B_C, 5YPS_B_D, 5YPS_B_D, 5YPS_B_E, 5YPS_B_E, 5YPS_C_D, 5YPS_C_D","PGE, GOL, PGE, GOL, PGE, GOL, PGE, GOL, PGE, GOL, PGE, GOL"
21025,5YQ5,['5YQ5_A_C'],['NAG'],[1.0],1,1,Yes,5YQ5_A_C,NAG
21026,5YQS,"['5YQS_A_B', '5YQS_A_B']","['NAG', 'BGC']","[1.0, 1.0]",2,2,Yes,"5YQS_A_B, 5YQS_A_B","NAG, BGC"
21027,5YRO,"['5YRO_A_B', '5YRO_A_B', '5YRO_A_B', '5YRO_A_C', '5YRO_A_C', '5YRO_A_C']","['EDO', 'GTP', 'GOL', 'EDO', 'GTP', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"5YRO_A_B, 5YRO_A_B, 5YRO_A_B, 5YRO_A_C, 5YRO_A_C, 5YRO_A_C","EDO, GTP, GOL, EDO, GTP, GOL"
21028,5YS0,['5YS0_A_B'],['ERG'],[0.0],1,1,No,5YS0_A_B,ERG
21029,5YS3,"['5YS3_A_B', '5YS3_B_C']","['PLM', 'PLM']","[1.0, 1.0]",2,2,Yes,"5YS3_A_B, 5YS3_B_C","PLM, PLM"
21030,5YSE,['5YSE_A_B'],['BGC'],[1.0],1,1,Yes,5YSE_A_B,BGC
21031,5YSG,['5YSG_A_B'],['GOL'],[1.0],1,1,Yes,5YSG_A_B,GOL
21032,5YSN,"['5YSN_A_B', '5YSN_A_C', '5YSN_A_D', '5YSN_B_C', '5YSN_C_D']","['GOL', 'GOL', 'GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0]",5,5,Yes,"5YSN_A_B, 5YSN_A_C, 5YSN_A_D, 5YSN_B_C, 5YSN_C_D","GOL, GOL, GOL, GOL, GOL"
21033,5YSR,"['5YSR_A_C', '5YSR_A_D', '5YSR_C_D']","['GOL', 'GOL', 'GOL']","[1.0, 1.0, 1.0]",3,3,Yes,"5YSR_A_C, 5YSR_A_D, 5YSR_C_D","GOL, GOL, GOL"
21034,5YST,"['5YST_A_B', '5YST_A_B', '5YST_A_B', '5YST_A_C', '5YST_A_C', '5YST_A_C']","['EDO', 'GTP', 'GOL', 'EDO', 'GTP', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"5YST_A_B, 5YST_A_B, 5YST_A_B, 5YST_A_C, 5YST_A_C, 5YST_A_C","EDO, GTP, GOL, EDO, GTP, GOL"
21035,5YSU,"['5YSU_A_B', '5YSU_A_B', '5YSU_A_C', '5YSU_A_C']","['GTP', 'NO3', 'GTP', 'NO3']","[1.0, 1.0, 1.0, 1.0]",4,4,Yes,"5YSU_A_B, 5YSU_A_B, 5YSU_A_C, 5YSU_A_C","GTP, NO3, GTP, NO3"
21036,5YT6,"['5YT6_F_G', '5YT6_F_G', '5YT6_G_H', '5YT6_G_H']","['EDO', 'GOL', 'EDO', 'GOL']","[1.0, 1.0, 1.0, 1.0]",4,4,Yes,"5YT6_F_G, 5YT6_F_G, 5YT6_G_H, 5YT6_G_H","EDO, GOL, EDO, GOL"
21037,5YTA,['5YTA_A_B'],['OXM'],[1.0],1,1,Yes,5YTA_A_B,OXM
21038,5YTB,"['5YTB_A_B', '5YTB_A_B', '5YTB_A_B', '5YTB_A_C', '5YTB_A_C', '5YTB_A_C']","['EDO', 'GTP', 'GOL', 'EDO', 'GTP', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"5YTB_A_B, 5YTB_A_B, 5YTB_A_B, 5YTB_A_C, 5YTB_A_C, 5YTB_A_C","EDO, GTP, GOL, EDO, GTP, GOL"
21039,5YTO,['5YTO_A_H'],['GOL'],[1.0],1,1,Yes,5YTO_A_H,GOL
21040,5YTU,"['5YTU_B_G', '5YTU_B_G']","['5FW', 'GOL']","[1.0, 1.0]",2,2,Yes,"5YTU_B_G, 5YTU_B_G","5FW, GOL"
21041,5YU4,['5YU4_A_B'],['DAB'],[1.0],1,1,Yes,5YU4_A_B,DAB
21042,5YU6,['5YU6_A_B'],['GTP'],[1.0],1,1,Yes,5YU6_A_B,GTP
21043,5YUG,['5YUG_A_B'],['GOL'],[1.0],1,1,Yes,5YUG_A_B,GOL
21044,5YUL,['5YUL_C_G'],['GOL'],[1.0],1,1,Yes,5YUL_C_G,GOL
21045,5YUN,"['5YUN_A_B', '5YUN_A_C', '5YUN_A_D', '5YUN_B_C', '5YUN_B_D', '5YUN_C_D']","['MYC', 'MYC', 'MYC', 'MYC', 'MYC', 'MYC']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6,6,No,"5YUN_A_B, 5YUN_A_C, 5YUN_A_D, 5YUN_B_C, 5YUN_B_D, 5YUN_C_D","MYC, MYC, MYC, MYC, MYC, MYC"
21046,5YUO,"['5YUO_A_B', '5YUO_C_D']","['GOL', 'GOL']","[1.0, 1.0]",2,2,Yes,"5YUO_A_B, 5YUO_C_D","GOL, GOL"
21047,5YW5,['5YW5_A_D'],['ADE'],[1.0],1,1,Yes,5YW5_A_D,ADE
21048,5YW8,"['5YW8_A_C', '5YW8_C_E', '5YW8_E_G']","['AGS', 'AGS', 'AGS']","[1.0, 1.0, 1.0]",3,3,Yes,"5YW8_A_C, 5YW8_C_E, 5YW8_E_G","AGS, AGS, AGS"
21049,5YW9,"['5YW9_A_C', '5YW9_C_E', '5YW9_E_G']","['AGS', 'AGS', 'AGS']","[1.0, 1.0, 1.0]",3,3,Yes,"5YW9_A_C, 5YW9_C_E, 5YW9_E_G","AGS, AGS, AGS"
21050,5YWA,['5YWA_A_G'],['AGS'],[1.0],1,1,Yes,5YWA_A_G,AGS
21051,5YWE,['5YWE_A_D'],['GOL'],[1.0],1,1,Yes,5YWE_A_D,GOL
21052,5YWR,"['5YWR_A_B', '5YWR_A_B']","['PGE', 'FMT']","[1.0, 1.0]",2,2,Yes,"5YWR_A_B, 5YWR_A_B","PGE, FMT"
21053,5YWX,['5YWX_A_D'],['GOL'],[1.0],1,1,Yes,5YWX_A_D,GOL
21054,5YX1,['5YX1_B_D'],['GOL'],[1.0],1,1,Yes,5YX1_B_D,GOL
21055,5YX2,['5YX2_A_D'],['GOL'],[1.0],1,1,Yes,5YX2_A_D,GOL
21056,5YX6,['5YX6_C_D'],['GOL'],[1.0],1,1,Yes,5YX6_C_D,GOL
21057,5YXW,['5YXW_A_B'],['NAG'],[1.0],1,1,Yes,5YXW_A_B,NAG
21058,5YY9,['5YY9_B_D'],['M3L'],[1.0],1,1,Yes,5YY9_B_D,M3L
21059,5YZ1,['5YZ1_A_B'],['EDO'],[1.0],1,1,Yes,5YZ1_A_B,EDO
21060,5YZ3,"['5YZ3_A_B', '5YZ3_A_B', '5YZ3_A_B', '5YZ3_A_B', '5YZ3_A_E', '5YZ3_A_E', '5YZ3_A_E', '5YZ3_A_E', '5YZ3_A_F', '5YZ3_A_F', '5YZ3_A_F', '5YZ3_A_F', '5YZ3_B_E', '5YZ3_B_E', '5YZ3_B_E', '5YZ3_B_E']","['MES', 'GTP', 'ACP', 'GOL', 'MES', 'GTP', 'ACP', 'GOL', 'MES', 'GTP', 'ACP', 'GOL', 'MES', 'GTP', 'ACP', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",16,16,Yes,"5YZ3_A_B, 5YZ3_A_B, 5YZ3_A_B, 5YZ3_A_B, 5YZ3_A_E, 5YZ3_A_E, 5YZ3_A_E, 5YZ3_A_E, 5YZ3_A_F, 5YZ3_A_F, 5YZ3_A_F, 5YZ3_A_F, 5YZ3_B_E, 5YZ3_B_E, 5YZ3_B_E, 5YZ3_B_E","MES, GTP, ACP, GOL, MES, GTP, ACP, GOL, MES, GTP, ACP, GOL, MES, GTP, ACP, GOL"
21061,5YZC,['5YZC_A_B'],['NAG'],[1.0],1,1,Yes,5YZC_A_B,NAG
21062,5YZD,"['5YZD_A_C', '5YZD_A_C']","['DPN', 'NAG']","[0.0, 1.0]",2,2,Yes,"5YZD_A_C, 5YZD_A_C","DPN, NAG"
21063,5YZO,"['5YZO_A_C', '5YZO_A_C', '5YZO_A_D', '5YZO_A_D', '5YZO_B_C', '5YZO_B_C']","['DMS', 'GOL', 'DMS', 'GOL', 'DMS', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"5YZO_A_C, 5YZO_A_C, 5YZO_A_D, 5YZO_A_D, 5YZO_B_C, 5YZO_B_C","DMS, GOL, DMS, GOL, DMS, GOL"
21064,5Z06,['5Z06_A_B'],['GOL'],[1.0],1,1,Yes,5Z06_A_B,GOL
21065,5Z0B,"['5Z0B_A_B', '5Z0B_A_B', '5Z0B_A_B', '5Z0B_A_B', '5Z0B_A_C', '5Z0B_A_C', '5Z0B_A_C', '5Z0B_A_C', '5Z0B_B_C', '5Z0B_B_C', '5Z0B_B_C', '5Z0B_B_C']","['PGE', 'EIC', 'OCA', 'PLM', 'PGE', 'EIC', 'OCA', 'PLM', 'PGE', 'EIC', 'OCA', 'PLM']","[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]",12,12,Yes,"5Z0B_A_B, 5Z0B_A_B, 5Z0B_A_B, 5Z0B_A_B, 5Z0B_A_C, 5Z0B_A_C, 5Z0B_A_C, 5Z0B_A_C, 5Z0B_B_C, 5Z0B_B_C, 5Z0B_B_C, 5Z0B_B_C","PGE, EIC, OCA, PLM, PGE, EIC, OCA, PLM, PGE, EIC, OCA, PLM"
21066,5Z0D,['5Z0D_A_B'],['NO3'],[1.0],1,1,Yes,5Z0D_A_B,NO3
21067,5Z0E,['5Z0E_A_B'],['NO3'],[1.0],1,1,Yes,5Z0E_A_B,NO3
21068,5Z0F,['5Z0F_A_B'],['NO3'],[1.0],1,1,Yes,5Z0F_A_B,NO3
21069,5Z0G,['5Z0G_A_B'],['NO3'],[1.0],1,1,Yes,5Z0G_A_B,NO3
21070,5Z0H,['5Z0H_A_B'],['NO3'],[1.0],1,1,Yes,5Z0H_A_B,NO3
21071,5Z0I,['5Z0I_A_B'],['NO3'],[1.0],1,1,Yes,5Z0I_A_B,NO3
21072,5Z0J,['5Z0J_A_B'],['NO3'],[1.0],1,1,Yes,5Z0J_A_B,NO3
21073,5Z0K,['5Z0K_A_B'],['NO3'],[1.0],1,1,Yes,5Z0K_A_B,NO3
21074,5Z0L,['5Z0L_A_B'],['NO3'],[1.0],1,1,Yes,5Z0L_A_B,NO3
21075,5Z0M,['5Z0M_A_B'],['NO3'],[1.0],1,1,Yes,5Z0M_A_B,NO3
21076,5Z0X,['5Z0X_A_B'],['GOL'],[1.0],1,1,Yes,5Z0X_A_B,GOL
21077,5Z12,"['5Z12_A_B', '5Z12_A_B', '5Z12_A_J', '5Z12_A_J', '5Z12_B_I', '5Z12_B_I', '5Z12_C_D', '5Z12_C_D', '5Z12_C_F', '5Z12_C_F']","['33Y', '9CR', '33Y', '9CR', '33Y', '9CR', '33Y', '9CR', '33Y', '9CR']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10,10,Yes,"5Z12_A_B, 5Z12_A_B, 5Z12_A_J, 5Z12_A_J, 5Z12_B_I, 5Z12_B_I, 5Z12_C_D, 5Z12_C_D, 5Z12_C_F, 5Z12_C_F","33Y, 9CR, 33Y, 9CR, 33Y, 9CR, 33Y, 9CR, 33Y, 9CR"
21078,5Z1B,"['5Z1B_A_B', '5Z1B_A_C']","['BDP', 'BDP']","[0.0, 0.0]",2,2,No,"5Z1B_A_B, 5Z1B_A_C","BDP, BDP"
21079,5Z1M,['5Z1M_A_C'],['CIT'],[1.0],1,1,Yes,5Z1M_A_C,CIT
21080,5Z1W,['5Z1W_A_C'],['NAG'],[1.0],1,1,Yes,5Z1W_A_C,NAG
21081,5Z20,"['5Z20_A_B', '5Z20_A_B', '5Z20_A_B', '5Z20_A_C', '5Z20_A_C', '5Z20_A_C']","['OXM', 'PGE', 'FMT', 'OXM', 'PGE', 'FMT']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"5Z20_A_B, 5Z20_A_B, 5Z20_A_B, 5Z20_A_C, 5Z20_A_C, 5Z20_A_C","OXM, PGE, FMT, OXM, PGE, FMT"
21082,5Z21,['5Z21_A_B'],['OXM'],[1.0],1,1,Yes,5Z21_A_B,OXM
21083,5Z27,"['5Z27_A_B', '5Z27_A_B', '5Z27_A_B']","['AZA', 'OXY', 'EDO']","[0.0, 1.0, 1.0]",3,3,Yes,"5Z27_A_B, 5Z27_A_B, 5Z27_A_B","AZA, OXY, EDO"
21084,5Z28,['5Z28_A_B'],['GOL'],[1.0],1,1,Yes,5Z28_A_B,GOL
21085,5Z2B,"['5Z2B_A_B', '5Z2B_A_B', '5Z2B_A_B']","['AZA', 'OXY', 'EDO']","[0.0, 1.0, 1.0]",3,3,Yes,"5Z2B_A_B, 5Z2B_A_B, 5Z2B_A_B","AZA, OXY, EDO"
21086,5Z2G,['5Z2G_A_B'],['NAG'],[1.0],1,1,Yes,5Z2G_A_B,NAG
21087,5Z2L,"['5Z2L_A_B', '5Z2L_A_B', '5Z2L_A_C', '5Z2L_A_C', '5Z2L_B_C', '5Z2L_B_C', '5Z2L_B_D', '5Z2L_B_D', '5Z2L_C_D', '5Z2L_C_D', '5Z2L_E_F', '5Z2L_E_F', '5Z2L_E_G', '5Z2L_E_G', '5Z2L_E_H', '5Z2L_E_H', '5Z2L_F_G', '5Z2L_F_G']","['EDO', 'GOL', 'EDO', 'GOL', 'EDO', 'GOL', 'EDO', 'GOL', 'EDO', 'GOL', 'EDO', 'GOL', 'EDO', 'GOL', 'EDO', 'GOL', 'EDO', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",18,18,Yes,"5Z2L_A_B, 5Z2L_A_B, 5Z2L_A_C, 5Z2L_A_C, 5Z2L_B_C, 5Z2L_B_C, 5Z2L_B_D, 5Z2L_B_D, 5Z2L_C_D, 5Z2L_C_D, 5Z2L_E_F, 5Z2L_E_F, 5Z2L_E_G, 5Z2L_E_G, 5Z2L_E_H, 5Z2L_E_H, 5Z2L_F_G, 5Z2L_F_G","EDO, GOL, EDO, GOL, EDO, GOL, EDO, GOL, EDO, GOL, EDO, GOL, EDO, GOL, EDO, GOL, EDO, GOL"
21088,5Z2M,"['5Z2M_A_B', '5Z2M_A_D']","['GTP', 'GTP']","[1.0, 1.0]",2,2,Yes,"5Z2M_A_B, 5Z2M_A_D","GTP, GTP"
21089,5Z2P,"['5Z2P_A_B', '5Z2P_A_B', '5Z2P_B_F', '5Z2P_B_F', '5Z2P_D_G', '5Z2P_D_G']","['FMT', 'GOL', 'FMT', 'GOL', 'FMT', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6,6,Yes,"5Z2P_A_B, 5Z2P_A_B, 5Z2P_B_F, 5Z2P_B_F, 5Z2P_D_G, 5Z2P_D_G","FMT, GOL, FMT, GOL, FMT, GOL"
21090,5Z2R,"['5Z2R_A_B', '5Z2R_A_B', '5Z2R_A_E', '5Z2R_A_E', '5Z2R_C_D', '5Z2R_C_D', '5Z2R_E_G', '5Z2R_E_G', '5Z2R_E_H', '5Z2R_E_H']","['FMT', 'GOL', 'FMT', 'GOL', 'FMT', 'GOL', 'FMT', 'GOL', 'FMT', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10,10,Yes,"5Z2R_A_B, 5Z2R_A_B, 5Z2R_A_E, 5Z2R_A_E, 5Z2R_C_D, 5Z2R_C_D, 5Z2R_E_G, 5Z2R_E_G, 5Z2R_E_H, 5Z2R_E_H","FMT, GOL, FMT, GOL, FMT, GOL, FMT, GOL, FMT, GOL"
21091,5Z2U,"['5Z2U_A_B', '5Z2U_A_B', '5Z2U_A_B', '5Z2U_A_H', '5Z2U_A_H', '5Z2U_A_H', '5Z2U_B_G', '5Z2U_B_G', '5Z2U_B_G', '5Z2U_C_D', '5Z2U_C_D', '5Z2U_C_D', '5Z2U_D_F', '5Z2U_D_F', '5Z2U_D_F', '5Z2U_E_F', '5Z2U_E_F', '5Z2U_E_F', '5Z2U_G_H', '5Z2U_G_H', '5Z2U_G_H']","['FMT', 'EDO', 'GOL', 'FMT', 'EDO', 'GOL', 'FMT', 'EDO', 'GOL', 'FMT', 'EDO', 'GOL', 'FMT', 'EDO', 'GOL', 'FMT', 'EDO', 'GOL', 'FMT', 'EDO', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",21,21,Yes,"5Z2U_A_B, 5Z2U_A_B, 5Z2U_A_B, 5Z2U_A_H, 5Z2U_A_H, 5Z2U_A_H, 5Z2U_B_G, 5Z2U_B_G, 5Z2U_B_G, 5Z2U_C_D, 5Z2U_C_D, 5Z2U_C_D, 5Z2U_D_F, 5Z2U_D_F, 5Z2U_D_F, 5Z2U_E_F, 5Z2U_E_F, 5Z2U_E_F, 5Z2U_G_H, 5Z2U_G_H, 5Z2U_G_H","FMT, EDO, GOL, FMT, EDO, GOL, FMT, EDO, GOL, FMT, EDO, GOL, FMT, EDO, GOL, FMT, EDO, GOL, FMT, EDO, GOL"
21092,5Z2V,['5Z2V_A_B'],['GOL'],[1.0],1,1,Yes,5Z2V_A_B,GOL
21093,5Z48,"['5Z48_A_B', '5Z48_A_B']","['DMS', 'PCA']","[1.0, 1.0]",2,2,Yes,"5Z48_A_B, 5Z48_A_B","DMS, PCA"
21094,5Z4G,['5Z4G_A_B'],['PGE'],[1.0],1,1,Yes,5Z4G_A_B,PGE
21095,5Z4P,"['5Z4P_A_B', '5Z4P_A_B', '5Z4P_A_B', '5Z4P_A_B', '5Z4P_A_E', '5Z4P_A_E', '5Z4P_A_E', '5Z4P_A_E', '5Z4P_A_F', '5Z4P_A_F', '5Z4P_A_F', '5Z4P_A_F', '5Z4P_B_C', '5Z4P_B_C', '5Z4P_B_C', '5Z4P_B_C', '5Z4P_B_E', '5Z4P_B_E', '5Z4P_B_E', '5Z4P_B_E', '5Z4P_C_D', '5Z4P_C_D', '5Z4P_C_D', '5Z4P_C_D', '5Z4P_C_E', '5Z4P_C_E', '5Z4P_C_E', '5Z4P_C_E', '5Z4P_D_E', '5Z4P_D_E', '5Z4P_D_E', '5Z4P_D_E']","['MES', 'GTP', 'ACP', 'GOL', 'MES', 'GTP', 'ACP', 'GOL', 'MES', 'GTP', 'ACP', 'GOL', 'MES', 'GTP', 'ACP', 'GOL', 'MES', 'GTP', 'ACP', 'GOL', 'MES', 'GTP', 'ACP', 'GOL', 'MES', 'GTP', 'ACP', 'GOL', 'MES', 'GTP', 'ACP', 'GOL']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",32,32,Yes,"5Z4P_A_B, 5Z4P_A_B, 5Z4P_A_B, 5Z4P_A_B, 5Z4P_A_E, 5Z4P_A_E, 5Z4P_A_E, 5Z4P_A_E, 5Z4P_A_F, 5Z4P_A_F, 5Z4P_A_F, 5Z4P_A_F, 5Z4P_B_C, 5Z4P_B_C, 5Z4P_B_C, 5Z4P_B_C, 5Z4P_B_E, 5Z4P_B_E, 5Z4P_B_E, 5Z4P_B_E, 5Z4P_C_D, 5Z4P_C_D, 5Z4P_C_D, 5Z4P_C_D, 5Z4P_C_E, 5Z4P_C_E, 5Z4P_C_E, 5Z4P_C_E, 5Z4P_D_E, 5Z4P_D_E, 5Z4P_D_E, 5Z4P_D_E","MES, GTP, ACP, GOL, MES, GTP, ACP, GOL, MES, GTP, ACP, GOL, MES, GTP, ACP, GOL, MES, GTP, ACP, GOL, MES, GTP, ACP, GOL, MES, GTP, ACP, GOL, MES, GTP, ACP, GOL"
21096,5Z4U,"['5Z4U_A_B', '5Z4U_A_B', '5Z4U_A_B', '5Z4U_A_F', '5Z4U_A_F', '5Z4U_A_F', '5Z4U_B_E', '5Z4U_B_E', '5Z4U_B_E', '5Z4U_B_F', '5Z4U_B_F', '5Z4U_B_F']","['MES', 'GTP', 'ACP', 'MES', 'GTP', 'ACP', 'MES', 'GTP', 'ACP', 'MES', 'GTP', 'ACP']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",12,12,Yes,"5Z4U_A_B, 5Z4U_A_B, 5Z4U_A_B, 5Z4U_A_F, 5Z4U_A_F, 5Z4U_A_F, 5Z4U_B_E, 5Z4U_B_E, 5Z4U_B_E, 5Z4U_B_F, 5Z4U_B_F, 5Z4U_B_F","MES, GTP, ACP, MES, GTP, ACP, MES, GTP, ACP, MES, GTP, ACP"
21097,5Z50,['5Z50_A_B'],['GOL'],[1.0],1,1,Yes,5Z50_A_B,GOL
21098,5Z5E,['5Z5E_A_B'],['GOL'],[1.0],1,1,Yes,5Z5E_A_B,GOL
21099,5Z5O,"['5Z5O_A_B', '5Z5O_A_B']","['EDO', 'GOL']","[1.0, 1.0]",2,2,Yes,"5Z5O_A_B, 5Z5O_A_B","EDO, GOL"
21100,5Z6H,['5Z6H_A_B'],['GOL'],[1.0],1,1,Yes,5Z6H_A_B,GOL
21101,5Z74,['5Z74_A_B'],['FRU'],[0.0],1,1,No,5Z74_A_B,FRU
21102,5Z79,"['5Z79_A_B', '5Z79_A_B']","['PAB', 'APC']","[1.0, 1.0]",2,2,Yes,"5Z79_A_B, 5Z79_A_B","PAB, APC"
21103,5Z7A,"['5Z7A_A_B', '5Z7A_A_B']","['DTT', 'GOL']","[1.0, 1.0]",2,2,Yes,"5Z7A_A_B, 5Z7A_A_B","DTT, GOL"
21104,5Z7G,"['5Z7G_B_C', '5Z7G_B_D']","['GOL', 'GOL']","[1.0, 1.0]",2,2,Yes,"5Z7G_B_C, 5Z7G_B_D","GOL, GOL"
21105,5Z7L,['5Z7L_A_C'],['GOL'],[1.0],1,1,Yes,5Z7L_A_C,GOL
